sub-3593,5
sub-4020,5
sub-4020,7
sub-4020,1
sub-4020,11
sub-101756,1
sub-52927,1
sub-3428,1
sub-3551,1
sub-3551,5
sub-3551,90
sub-73616,1
sub-3013,1
sub-3778,7
sub-3778,11
sub-3778,5
sub-3778,1
sub-3970,1
sub-120622,1
sub-52530,1
sub-74004,1
sub-50860,1
sub-74739,1
sub-57738,11
sub-14331,1
sub-75414,1
sub-3376,1
sub-40781,1
sub-57961,1
sub-4059,1
sub-3420,1
sub-3808,5
sub-3808,7
sub-3808,11
sub-3808,1
sub-101187,1
sub-3157,1
sub-3157,5
sub-4031,7
sub-4031,1
sub-3020,1
sub-100889,1
sub-50961,5
sub-50961,11
sub-50961,7
sub-50961,1
sub-3951,1
sub-3965,1
sub-41293,1
sub-58527,1
sub-3453,1
sub-101492,1
sub-3654,1
sub-5001,1
sub-3414,1
sub-40541,1
sub-43083,7
sub-59503,7
sub-17608,1
sub-50027,1
sub-52353,7
sub-52353,1
sub-52353,11
sub-50184,1
sub-57292,1
sub-101747,1
sub-50110,11
sub-50110,7
sub-50110,1
sub-3771,5
sub-3771,1
sub-3771,7
sub-102308,1
sub-3869,11
sub-3869,5
sub-3869,7
sub-3869,1
sub-3507,1
sub-3281,1
sub-3353,11
sub-3353,1
sub-3353,5
sub-59866,11
sub-52678,11
sub-52678,7
sub-52678,1
sub-3809,1
sub-60043,7
sub-60043,1
sub-60043,5
sub-4052,1
sub-3319,5
sub-3446,1
sub-3175,11
sub-3175,7
sub-3175,5
sub-3175,1
sub-4032,1
sub-4032,5
sub-41184,11
sub-41184,1
sub-3544,1
sub-115448,1
sub-3371,11
sub-3371,5
sub-3371,7
sub-3371,1
sub-3704,1
sub-41562,1
sub-124793,1
sub-41283,1
sub-40578,1
sub-3372,11
sub-3372,5
sub-3372,7
sub-3372,1
sub-60006,5
sub-60006,7
sub-60006,1
sub-3769,5
sub-3769,1
sub-52563,1
sub-4038,5
sub-4038,1
sub-4038,11
sub-4038,7
sub-3407,1
sub-3381,1
sub-40726,1
sub-3818,5
sub-3818,1
sub-3818,7
sub-3505,1
sub-102484,1
sub-3522,1
sub-3118,11
sub-3118,5
sub-3118,7
sub-3118,1
sub-3018,1
sub-72651,1
sub-75134,1
sub-3812,1
sub-3812,5
sub-57447,11
sub-3811,5
sub-3811,1
sub-60023,7
sub-60023,5
sub-60023,1
sub-16644,5
sub-16644,7
sub-16644,1
sub-3415,1
sub-3822,11
sub-3822,7
sub-3822,1
sub-3822,5
sub-42379,7
sub-3862,1
sub-3862,5
sub-3862,7
sub-91097,1
sub-40725,1
sub-3230,1
sub-3528,1
sub-70645,11
sub-70645,1
sub-60044,7
sub-60044,5
sub-60044,1
sub-3837,0
sub-3237,1
sub-3865,7
sub-3865,5
sub-3865,1
sub-3279,1
sub-3026,1
sub-75564,1
sub-41438,11
sub-3408,1
sub-70347,1
sub-75484,1
sub-3080,1
sub-3069,1
sub-3029,1
sub-74272,1
sub-42710,1
sub-3310,1
sub-3310,5
sub-3168,7
sub-3168,5
sub-3168,1
sub-50172,7
sub-50172,1
sub-50172,11
sub-75441,1
sub-3228,1
sub-120549,1
sub-3526,1
sub-40533,1
sub-71097,7
sub-71097,1
sub-3964,1
sub-71452,11
sub-55842,1
sub-4053,1
sub-3378,11
sub-3378,7
sub-3378,5
sub-42888,1
sub-50328,7
sub-50328,1
sub-71679,11
sub-100878,1
sub-3301,7
sub-3301,1
sub-3301,11
sub-3301,5
sub-75422,1
sub-75422,7
sub-3482,1
sub-3859,7
sub-3859,1
sub-3859,5
sub-100898,1
sub-3765,5
sub-3765,1
sub-101038,1
sub-116531,1
sub-3011,1
sub-4108,1
sub-3128,11
sub-3128,7
sub-3128,1
sub-3128,21
sub-3751,7
sub-3751,1
sub-3751,5
sub-4056,1
sub-110218,1
sub-3466,1
